Date,Terminal,Product,TGP_Excluding_GST,GST,TGP_Including_GST
30/05/2026,Adelaide,P95,166.87,16.69,183.56
30/05/2026,Adelaide,P98,180.10,18.01,198.11
30/05/2026,Adelaide,DIS,174.03,17.40,191.43
30/05/2026,Adelaide,PREDIS,176.03,17.60,193.63
30/05/2026,Perth,ULP,157.14,15.71,172.85
30/05/2026,Perth,E10,,,
30/05/2026,Perth,P95,170.69,17.07,187.76
30/05/2026,Perth,P98,184.08,18.41,202.49
30/05/2026,Perth,DIS,174.83,17.48,192.31
30/05/2026,Perth,PREDIS,176.83,17.68,194.51
30/05/2026,Darwin,ULP,163.75,16.38,180.13
30/05/2026,Darwin,E10,,,
30/05/2026,Darwin,P95,170.84,17.08,187.92
30/05/2026,Darwin,P98,,,
30/05/2026,Darwin,DIS,180.96,18.10,199.05
30/05/2026,Darwin,PREDIS,182.96,18.30,201.25
30/05/2026,Bell Bay,ULP,160.70,16.07,176.77
30/05/2026,Bell Bay,E10,160.96,16.10,177.05
30/05/2026,Bell Bay,P95,167.54,16.75,184.30
30/05/2026,Bell Bay,P98,169.70,16.97,186.67
30/05/2026,Bell Bay,DIS,177.81,17.78,195.59
30/05/2026,Bell Bay,PREDIS,179.81,17.98,197.79
30/05/2026,Broome,ULP,191.08,19.11,210.19
30/05/2026,Broome,E10,,,
30/05/2026,Broome,P95,201.98,20.20,222.17
30/05/2026,Broome,P98,,,
30/05/2026,Broome,DIS,185.46,18.55,204.00
2/06/2026,Hastings,ULP,151.54,15.15,166.70
2/06/2026,Hastings,E10,151.49,15.15,166.64
2/06/2026,Hastings,P95,165.84,16.58,182.42
2/06/2026,Hastings,P98,169.33,16.93,186.26
2/06/2026,Hastings,DIS,169.28,16.93,186.21
2/06/2026,Hastings,PREDIS,171.28,17.13,188.41
2/06/2026,Yarraville,ULP,153.00,15.30,168.30
2/06/2026,Yarraville,E10,151.81,15.18,166.99
2/06/2026,Yarraville,P95,163.11,16.31,179.42
2/06/2026,Yarraville,P98,169.65,16.96,186.61
2/06/2026,Yarraville,DIS,172.17,17.22,189.39
2/06/2026,Yarraville,PREDIS,174.17,17.42,191.59
2/06/2026,Sydney,ULP,150.83,15.08,165.91
2/06/2026,Sydney,E10,150.77,15.08,165.84
2/06/2026,Sydney,P95,163.16,16.32,179.48
2/06/2026,Sydney,P98,170.86,17.09,187.95
2/06/2026,Sydney,DIS,169.48,16.95,186.43
2/06/2026,Sydney,PREDIS,171.48,17.15,188.63
2/06/2026,Brisbane,ULP,153.71,15.37,169.08
2/06/2026,Brisbane,E10,153.73,15.37,169.10
2/06/2026,Brisbane,P95,159.45,15.95,175.40
2/06/2026,Brisbane,P98,172.15,17.21,189.36
2/06/2026,Brisbane,DIS,168.83,16.88,185.72
2/06/2026,Brisbane,PREDIS,170.83,17.08,187.92
2/06/2026,Brisbane,B5,172.48,17.25,189.73
2/06/2026,Gladstone,ULP,159.00,15.90,174.90
2/06/2026,Gladstone,E10,157.80,15.78,173.57
2/06/2026,Gladstone,P95,158.56,15.86,174.42
2/06/2026,Gladstone,P98,,,
2/06/2026,Gladstone,DIS,169.85,16.98,186.83
2/06/2026,Gladstone,PREDIS,171.85,17.18,189.03
2/06/2026,Mackay,ULP,159.06,15.91,174.96
2/06/2026,Mackay,E10,160.34,16.03,176.37
2/06/2026,Mackay,P95,159.09,15.91,175.00
2/06/2026,Mackay,P98,161.95,16.19,178.14
2/06/2026,Mackay,DIS,170.53,17.05,187.58
2/06/2026,Mackay,PREDIS,172.53,17.25,189.78
2/06/2026,Townsville,ULP,159.01,15.90,174.91
2/06/2026,Townsville,E10,160.01,16.00,176.01
2/06/2026,Townsville,P95,167.43,16.74,184.17
2/06/2026,Townsville,P98,184.66,18.47,203.13
2/06/2026,Townsville,DIS,172.77,17.28,190.05
2/06/2026,Townsville,PREDIS,174.77,17.48,192.25
2/06/2026,Cairns,ULP,157.73,15.77,173.50
2/06/2026,Cairns,E10,158.59,15.86,174.44
2/06/2026,Cairns,P95,164.28,16.43,180.71
2/06/2026,Cairns,P98,,,
2/06/2026,Cairns,DIS,170.78,17.08,187.86
2/06/2026,Cairns,PREDIS,172.78,17.28,190.06
2/06/2026,Port Alma,DIS,169.85,16.98,186.83
2/06/2026,Adelaide,ULP,149.70,14.97,164.67
2/06/2026,Adelaide,E10,148.17,14.82,162.99
2/06/2026,Adelaide,P95,156.23,15.62,171.85
2/06/2026,Adelaide,P98,169.42,16.94,186.36
2/06/2026,Adelaide,DIS,165.74,16.57,182.32
2/06/2026,Adelaide,PREDIS,167.74,16.77,184.52
2/06/2026,Perth,ULP,152.13,15.21,167.34
2/06/2026,Perth,E10,,,
2/06/2026,Perth,P95,160.28,16.03,176.30
2/06/2026,Perth,P98,173.85,17.38,191.23
2/06/2026,Perth,DIS,166.70,16.67,183.37
2/06/2026,Perth,PREDIS,168.70,16.87,185.57
2/06/2026,Darwin,ULP,156.18,15.62,171.80
2/06/2026,Darwin,E10,,,
2/06/2026,Darwin,P95,163.08,16.31,179.39
2/06/2026,Darwin,P98,,,
2/06/2026,Darwin,DIS,169.38,16.94,186.31
2/06/2026,Darwin,PREDIS,171.38,17.14,188.51
2/06/2026,Bell Bay,ULP,157.41,15.74,173.16
2/06/2026,Bell Bay,E10,157.64,15.76,173.40
2/06/2026,Bell Bay,P95,163.91,16.39,180.31
2/06/2026,Bell Bay,P98,166.05,16.61,182.66
2/06/2026,Bell Bay,DIS,173.87,17.39,191.26
2/06/2026,Bell Bay,PREDIS,175.87,17.59,193.46
2/06/2026,Broome,ULP,183.96,18.40,202.35
2/06/2026,Broome,E10,,,
2/06/2026,Broome,P95,191.21,19.12,210.33
2/06/2026,Broome,P98,,,
2/06/2026,Broome,DIS,177.24,17.72,194.96
3/06/2026,Hastings,ULP,151.46,15.15,166.61
3/06/2026,Hastings,E10,151.41,15.14,166.55
3/06/2026,Hastings,P95,165.76,16.58,182.34
3/06/2026,Hastings,P98,169.25,16.93,186.18
3/06/2026,Hastings,DIS,169.18,16.92,186.10
3/06/2026,Hastings,PREDIS,171.18,17.12,188.30
3/06/2026,Yarraville,ULP,152.93,15.29,168.22
3/06/2026,Yarraville,E10,151.74,15.17,166.91
3/06/2026,Yarraville,P95,163.03,16.30,179.34
3/06/2026,Yarraville,P98,169.57,16.96,186.53
3/06/2026,Yarraville,DIS,172.08,17.21,189.29
3/06/2026,Yarraville,PREDIS,174.08,17.41,191.49
3/06/2026,Sydney,ULP,150.75,15.08,165.83
3/06/2026,Sydney,E10,150.69,15.07,165.76
3/06/2026,Sydney,P95,163.08,16.31,179.39
3/06/2026,Sydney,P98,170.78,17.08,187.86
3/06/2026,Sydney,DIS,169.38,16.94,186.32
3/06/2026,Sydney,PREDIS,171.38,17.14,188.52
3/06/2026,Brisbane,ULP,153.64,15.36,169.00
3/06/2026,Brisbane,E10,153.66,15.37,169.02
3/06/2026,Brisbane,P95,159.38,15.94,175.32
3/06/2026,Brisbane,P98,172.07,17.21,189.27
3/06/2026,Brisbane,DIS,168.75,16.87,185.62
3/06/2026,Brisbane,PREDIS,170.75,17.07,187.82
3/06/2026,Brisbane,B5,172.40,17.24,189.64
3/06/2026,Gladstone,ULP,158.92,15.89,174.82
3/06/2026,Gladstone,E10,157.73,15.77,173.50
3/06/2026,Gladstone,P95,158.49,15.85,174.33
3/06/2026,Gladstone,P98,,,
3/06/2026,Gladstone,DIS,169.76,16.98,186.74
3/06/2026,Gladstone,PREDIS,171.76,17.18,188.94
3/06/2026,Mackay,ULP,158.98,15.90,174.88
3/06/2026,Mackay,E10,160.27,16.03,176.29
3/06/2026,Mackay,P95,159.01,15.90,174.91
3/06/2026,Mackay,P98,161.87,16.19,178.06
3/06/2026,Mackay,DIS,170.44,17.04,187.49
3/06/2026,Mackay,PREDIS,172.44,17.24,189.69
3/06/2026,Townsville,ULP,158.93,15.89,174.82
3/06/2026,Townsville,E10,159.93,15.99,175.92
3/06/2026,Townsville,P95,167.35,16.73,184.08
3/06/2026,Townsville,P98,184.59,18.46,203.04
3/06/2026,Townsville,DIS,172.69,17.27,189.96
3/06/2026,Townsville,PREDIS,174.69,17.47,192.16
3/06/2026,Cairns,ULP,157.65,15.77,173.42
3/06/2026,Cairns,E10,158.51,15.85,174.36
3/06/2026,Cairns,P95,164.21,16.42,180.63
3/06/2026,Cairns,P98,,,
3/06/2026,Cairns,DIS,170.69,17.07,187.76
3/06/2026,Cairns,PREDIS,172.69,17.27,189.96
3/06/2026,Port Alma,DIS,169.76,16.98,186.74
3/06/2026,Adelaide,ULP,149.63,14.96,164.59
3/06/2026,Adelaide,E10,148.09,14.81,162.90
3/06/2026,Adelaide,P95,156.15,15.62,171.77
3/06/2026,Adelaide,P98,169.34,16.93,186.28
3/06/2026,Adelaide,DIS,165.66,16.57,182.23
3/06/2026,Adelaide,PREDIS,167.66,16.77,184.43
3/06/2026,Perth,ULP,152.05,15.21,167.26
3/06/2026,Perth,E10,,,
3/06/2026,Perth,P95,160.20,16.02,176.22
3/06/2026,Perth,P98,173.77,17.38,191.14
3/06/2026,Perth,DIS,166.62,16.66,183.28
3/06/2026,Perth,PREDIS,168.62,16.86,185.48
3/06/2026,Darwin,ULP,156.11,15.61,171.72
3/06/2026,Darwin,E10,,,
3/06/2026,Darwin,P95,163.00,16.30,179.30
3/06/2026,Darwin,P98,,,
3/06/2026,Darwin,DIS,169.29,16.93,186.22
3/06/2026,Darwin,PREDIS,171.29,17.13,188.42
3/06/2026,Bell Bay,ULP,157.34,15.73,173.07
3/06/2026,Bell Bay,E10,157.56,15.76,173.32
3/06/2026,Bell Bay,P95,163.83,16.38,180.22
3/06/2026,Bell Bay,P98,165.97,16.60,182.57
3/06/2026,Bell Bay,DIS,173.77,17.38,191.15
3/06/2026,Bell Bay,PREDIS,175.77,17.58,193.35
3/06/2026,Broome,ULP,183.86,18.39,202.25
3/06/2026,Broome,E10,,,
3/06/2026,Broome,P95,191.11,19.11,210.23
3/06/2026,Broome,P98,,,
3/06/2026,Broome,DIS,177.15,17.72,194.87
4/06/2026,Hastings,ULP,149.02,14.90,163.92
4/06/2026,Hastings,E10,149.00,14.90,163.89
4/06/2026,Hastings,P95,163.20,16.32,179.52
4/06/2026,Hastings,P98,166.69,16.67,183.36
4/06/2026,Hastings,DIS,166.84,16.68,183.52
4/06/2026,Hastings,PREDIS,168.84,16.88,185.72
4/06/2026,Yarraville,ULP,150.38,15.04,165.42
4/06/2026,Yarraville,E10,149.43,14.94,164.38
4/06/2026,Yarraville,P95,160.50,16.05,176.55
4/06/2026,Yarraville,P98,167.03,16.70,183.74
4/06/2026,Yarraville,DIS,169.77,16.98,186.75
4/06/2026,Yarraville,PREDIS,171.77,17.18,188.95
4/06/2026,Sydney,ULP,148.31,14.83,163.14
4/06/2026,Sydney,E10,148.28,14.83,163.10
4/06/2026,Sydney,P95,160.52,16.05,176.57
4/06/2026,Sydney,P98,168.23,16.82,185.05
4/06/2026,Sydney,DIS,167.04,16.70,183.74
4/06/2026,Sydney,PREDIS,169.04,16.90,185.94
4/06/2026,Brisbane,ULP,148.69,14.87,163.56
4/06/2026,Brisbane,E10,148.71,14.87,163.58
4/06/2026,Brisbane,P95,154.30,15.43,169.73
4/06/2026,Brisbane,P98,167.00,16.70,183.70
4/06/2026,Brisbane,DIS,164.40,16.44,180.84
4/06/2026,Brisbane,PREDIS,166.40,16.64,183.04
4/06/2026,Brisbane,B5,168.05,16.81,184.86
4/06/2026,Gladstone,ULP,156.49,15.65,172.14
4/06/2026,Gladstone,E10,155.53,15.55,171.09
4/06/2026,Gladstone,P95,155.92,15.59,171.51
4/06/2026,Gladstone,P98,,,
4/06/2026,Gladstone,DIS,167.44,16.74,184.19
4/06/2026,Gladstone,PREDIS,169.44,16.94,186.39
4/06/2026,Mackay,ULP,156.55,15.66,172.21
4/06/2026,Mackay,E10,158.08,15.81,173.88
4/06/2026,Mackay,P95,156.46,15.65,172.11
4/06/2026,Mackay,P98,159.32,15.93,175.25
4/06/2026,Mackay,DIS,168.13,16.81,184.94
4/06/2026,Mackay,PREDIS,170.13,17.01,187.14
4/06/2026,Townsville,ULP,156.50,15.65,172.15
4/06/2026,Townsville,E10,157.50,15.75,173.25
4/06/2026,Townsville,P95,164.80,16.48,181.28
4/06/2026,Townsville,P98,182.04,18.20,200.24
4/06/2026,Townsville,DIS,170.37,17.04,187.40
4/06/2026,Townsville,PREDIS,172.37,17.24,189.60
4/06/2026,Cairns,ULP,155.23,15.52,170.75
4/06/2026,Cairns,E10,155.98,15.60,171.58
4/06/2026,Cairns,P95,161.65,16.16,177.81
4/06/2026,Cairns,P98,,,
4/06/2026,Cairns,DIS,168.37,16.84,185.21
4/06/2026,Cairns,PREDIS,170.37,17.04,187.41
4/06/2026,Port Alma,DIS,167.44,16.74,184.19
4/06/2026,Adelaide,ULP,147.21,14.72,161.93
4/06/2026,Adelaide,E10,145.70,14.57,160.27
4/06/2026,Adelaide,P95,153.60,15.36,168.96
4/06/2026,Adelaide,P98,166.80,16.68,183.48
4/06/2026,Adelaide,DIS,163.35,16.34,179.69
4/06/2026,Adelaide,PREDIS,165.35,16.54,181.89
4/06/2026,Perth,ULP,149.63,14.96,164.59
4/06/2026,Perth,E10,,,
4/06/2026,Perth,P95,157.64,15.76,173.41
4/06/2026,Perth,P98,171.23,17.12,188.35
4/06/2026,Perth,DIS,164.33,16.43,180.76
4/06/2026,Perth,PREDIS,166.33,16.63,182.96
4/06/2026,Darwin,ULP,153.71,15.37,169.08
4/06/2026,Darwin,E10,,,
4/06/2026,Darwin,P95,160.48,16.05,176.53
4/06/2026,Darwin,P98,,,
4/06/2026,Darwin,DIS,167.00,16.70,183.70
4/06/2026,Darwin,PREDIS,169.00,16.90,185.90
4/06/2026,Bell Bay,ULP,154.88,15.49,170.37
4/06/2026,Bell Bay,E10,155.13,15.51,170.65
4/06/2026,Bell Bay,P95,161.26,16.13,177.38
4/06/2026,Bell Bay,P98,163.40,16.34,179.74
4/06/2026,Bell Bay,DIS,171.42,17.14,188.56
4/06/2026,Bell Bay,PREDIS,173.42,17.34,190.76
4/06/2026,Broome,ULP,181.12,18.11,199.23
4/06/2026,Broome,E10,,,
4/06/2026,Broome,P95,188.24,18.82,207.06
4/06/2026,Broome,P98,,,
4/06/2026,Broome,DIS,174.78,17.48,192.26
5/06/2026,Hastings,ULP,147.56,14.76,162.32
5/06/2026,Hastings,E10,147.55,14.76,162.31
5/06/2026,Hastings,P95,161.92,16.19,178.11
5/06/2026,Hastings,P98,165.44,16.54,181.98
5/06/2026,Hastings,DIS,166.40,16.64,183.04
5/06/2026,Hastings,PREDIS,168.40,16.84,185.24
5/06/2026,Yarraville,ULP,149.08,14.91,163.99
5/06/2026,Yarraville,E10,148.26,14.83,163.09
5/06/2026,Yarraville,P95,159.27,15.93,175.20
5/06/2026,Yarraville,P98,165.80,16.58,182.38
5/06/2026,Yarraville,DIS,169.37,16.94,186.30
5/06/2026,Yarraville,PREDIS,171.37,17.14,188.50
5/06/2026,Sydney,ULP,146.86,14.69,161.54
5/06/2026,Sydney,E10,146.84,14.68,161.52
5/06/2026,Sydney,P95,159.24,15.92,175.17
5/06/2026,Sydney,P98,166.97,16.70,183.67
5/06/2026,Sydney,DIS,166.60,16.66,183.26
5/06/2026,Sydney,PREDIS,168.60,16.86,185.46
5/06/2026,Brisbane,ULP,147.26,14.73,161.99
5/06/2026,Brisbane,E10,147.28,14.73,162.01
5/06/2026,Brisbane,P95,153.01,15.30,168.31
5/06/2026,Brisbane,P98,165.78,16.58,182.36
5/06/2026,Brisbane,DIS,164.01,16.40,180.41
5/06/2026,Brisbane,PREDIS,166.01,16.60,182.61
5/06/2026,Brisbane,B5,167.66,16.77,184.42
5/06/2026,Gladstone,ULP,155.03,15.50,170.54
5/06/2026,Gladstone,E10,154.22,15.42,169.65
5/06/2026,Gladstone,P95,154.60,15.46,170.06
5/06/2026,Gladstone,P98,,,
5/06/2026,Gladstone,DIS,167.03,16.70,183.73
5/06/2026,Gladstone,PREDIS,169.03,16.90,185.93
5/06/2026,Mackay,ULP,155.10,15.51,170.61
5/06/2026,Mackay,E10,156.77,15.68,172.45
5/06/2026,Mackay,P95,155.22,15.52,170.74
5/06/2026,Mackay,P98,158.07,15.81,173.88
5/06/2026,Mackay,DIS,167.72,16.77,184.49
5/06/2026,Mackay,PREDIS,169.72,16.97,186.69
5/06/2026,Townsville,ULP,155.05,15.50,170.55
5/06/2026,Townsville,E10,156.05,15.60,171.65
5/06/2026,Townsville,P95,163.56,16.36,179.91
5/06/2026,Townsville,P98,180.79,18.08,198.87
5/06/2026,Townsville,DIS,169.95,16.99,186.94
5/06/2026,Townsville,PREDIS,171.95,17.19,189.14
5/06/2026,Cairns,ULP,153.79,15.38,169.17
5/06/2026,Cairns,E10,154.69,15.47,170.16
5/06/2026,Cairns,P95,160.34,16.03,176.38
5/06/2026,Cairns,P98,,,
5/06/2026,Cairns,DIS,167.96,16.80,184.76
5/06/2026,Cairns,PREDIS,169.96,17.00,186.96
5/06/2026,Port Alma,DIS,167.03,16.70,183.73
5/06/2026,Adelaide,ULP,145.77,14.58,160.35
5/06/2026,Adelaide,E10,144.28,14.43,158.71
5/06/2026,Adelaide,P95,152.30,15.23,167.53
5/06/2026,Adelaide,P98,165.57,16.56,182.12
5/06/2026,Adelaide,DIS,162.95,16.30,179.25
5/06/2026,Adelaide,PREDIS,164.95,16.50,181.45
5/06/2026,Perth,ULP,148.19,14.82,163.01
5/06/2026,Perth,E10,,,
5/06/2026,Perth,P95,156.34,15.63,171.98
5/06/2026,Perth,P98,169.99,17.00,186.99
5/06/2026,Perth,DIS,163.95,16.39,180.34
5/06/2026,Perth,PREDIS,165.95,16.59,182.54
5/06/2026,Darwin,ULP,152.29,15.23,167.52
5/06/2026,Darwin,E10,,,
5/06/2026,Darwin,P95,159.27,15.93,175.20
5/06/2026,Darwin,P98,,,
5/06/2026,Darwin,DIS,166.62,16.66,183.28
5/06/2026,Darwin,PREDIS,168.62,16.86,185.48
5/06/2026,Bell Bay,ULP,153.41,15.34,168.75
5/06/2026,Bell Bay,E10,153.67,15.37,169.04
5/06/2026,Bell Bay,P95,159.96,16.00,175.96
5/06/2026,Bell Bay,P98,162.13,16.21,178.34
5/06/2026,Bell Bay,DIS,170.96,17.10,188.06
5/06/2026,Bell Bay,PREDIS,172.96,17.30,190.26
5/06/2026,Broome,ULP,179.32,17.93,197.26
5/06/2026,Broome,E10,,,
5/06/2026,Broome,P95,186.58,18.66,205.24
5/06/2026,Broome,P98,,,
5/06/2026,Broome,DIS,174.31,17.43,191.74
6/06/2026,Hastings,ULP,146.12,14.61,160.73
6/06/2026,Hastings,E10,146.21,14.62,160.83
6/06/2026,Hastings,P95,157.36,15.74,173.09
6/06/2026,Hastings,P98,164.19,16.42,180.61
6/06/2026,Hastings,DIS,166.10,16.61,182.70
6/06/2026,Hastings,PREDIS,168.10,16.81,184.90
6/06/2026,Yarraville,ULP,147.78,14.78,162.56
6/06/2026,Yarraville,E10,147.09,14.71,161.79
6/06/2026,Yarraville,P95,158.04,15.80,173.84
6/06/2026,Yarraville,P98,164.58,16.46,181.03
6/06/2026,Yarraville,DIS,169.00,16.90,185.90
6/06/2026,Yarraville,PREDIS,171.00,17.10,188.10
6/06/2026,Sydney,ULP,145.40,14.54,159.94
6/06/2026,Sydney,E10,145.39,14.54,159.93
6/06/2026,Sydney,P95,157.96,15.80,173.76
6/06/2026,Sydney,P98,165.73,16.57,182.30
6/06/2026,Sydney,DIS,166.31,16.63,182.94
6/06/2026,Sydney,PREDIS,168.31,16.83,185.14
6/06/2026,Brisbane,ULP,145.85,14.58,160.43
6/06/2026,Brisbane,E10,145.87,14.59,160.46
6/06/2026,Brisbane,P95,151.74,15.17,166.91
6/06/2026,Brisbane,P98,164.58,16.46,181.03
6/06/2026,Brisbane,DIS,163.67,16.37,180.03
6/06/2026,Brisbane,PREDIS,165.67,16.57,182.23
6/06/2026,Brisbane,B5,167.32,16.73,184.05
6/06/2026,Gladstone,ULP,153.57,15.36,168.93
6/06/2026,Gladstone,E10,152.91,15.29,168.20
6/06/2026,Gladstone,P95,153.28,15.33,168.61
6/06/2026,Gladstone,P98,,,
6/06/2026,Gladstone,DIS,166.65,16.67,183.32
6/06/2026,Gladstone,PREDIS,168.65,16.87,185.52
6/06/2026,Mackay,ULP,153.65,15.36,169.01
6/06/2026,Mackay,E10,155.46,15.55,171.01
6/06/2026,Mackay,P95,153.97,15.40,169.37
6/06/2026,Mackay,P98,156.83,15.68,172.51
6/06/2026,Mackay,DIS,167.34,16.73,184.08
6/06/2026,Mackay,PREDIS,169.34,16.93,186.28
6/06/2026,Townsville,ULP,153.59,15.36,168.95
6/06/2026,Townsville,E10,154.59,15.46,170.05
6/06/2026,Townsville,P95,162.31,16.23,178.54
6/06/2026,Townsville,P98,179.55,17.95,197.50
6/06/2026,Townsville,DIS,169.57,16.96,186.53
6/06/2026,Townsville,PREDIS,171.57,17.16,188.73
6/06/2026,Cairns,ULP,152.34,15.23,167.57
6/06/2026,Cairns,E10,153.39,15.34,168.73
6/06/2026,Cairns,P95,159.04,15.90,174.94
6/06/2026,Cairns,P98,,,
6/06/2026,Cairns,DIS,167.58,16.76,184.34
6/06/2026,Cairns,PREDIS,169.58,16.96,186.54
6/06/2026,Port Alma,DIS,166.65,16.67,183.32
6/06/2026,Adelaide,ULP,144.34,14.43,158.77
6/06/2026,Adelaide,E10,142.86,14.29,157.14
6/06/2026,Adelaide,P95,151.00,15.10,166.09
6/06/2026,Adelaide,P98,164.33,16.43,180.77
6/06/2026,Adelaide,DIS,162.59,16.26,178.85
6/06/2026,Adelaide,PREDIS,164.59,16.46,181.05
6/06/2026,Perth,ULP,146.75,14.67,161.42
6/06/2026,Perth,E10,,,
6/06/2026,Perth,P95,155.04,15.50,170.55
6/06/2026,Perth,P98,168.76,16.88,185.64
6/06/2026,Perth,DIS,163.60,16.36,179.96
6/06/2026,Perth,PREDIS,165.60,16.56,182.16
6/06/2026,Darwin,ULP,150.87,15.09,165.96
6/06/2026,Darwin,E10,,,
6/06/2026,Darwin,P95,158.06,15.81,173.87
6/06/2026,Darwin,P98,,,
6/06/2026,Darwin,DIS,166.27,16.63,182.89
6/06/2026,Darwin,PREDIS,168.27,16.83,185.09
6/06/2026,Bell Bay,ULP,149.48,14.95,164.43
6/06/2026,Bell Bay,E10,149.78,14.98,164.76
6/06/2026,Bell Bay,P95,157.69,15.77,173.46
6/06/2026,Bell Bay,P98,160.87,16.09,176.96
6/06/2026,Bell Bay,DIS,170.61,17.06,187.67
6/06/2026,Bell Bay,PREDIS,172.61,17.26,189.87
6/06/2026,Broome,ULP,177.55,17.76,195.31
6/06/2026,Broome,E10,,,
6/06/2026,Broome,P95,184.95,18.50,203.45
6/06/2026,Broome,P98,,,
6/06/2026,Broome,DIS,173.88,17.39,191.27
09/06/2026,Hastings,ULP,144.76,14.48,159.24
09/06/2026,Hastings,E10,144.74,14.47,159.21
09/06/2026,Hastings,P95,156.19,15.62,171.80
09/06/2026,Hastings,P98,163.05,16.31,179.36
09/06/2026,Hastings,DIS,165.78,16.58,182.35
09/06/2026,Hastings,PREDIS,167.78,16.78,184.55
09/06/2026,Yarraville,ULP,146.59,14.66,161.25
09/06/2026,Yarraville,E10,146.00,14.60,160.60
09/06/2026,Yarraville,P95,156.92,15.69,172.61
09/06/2026,Yarraville,P98,163.46,16.35,179.80
09/06/2026,Yarraville,DIS,168.70,16.87,185.57
09/06/2026,Yarraville,PREDIS,170.70,17.07,187.77
09/06/2026,Sydney,ULP,144.03,14.40,158.44
09/06/2026,Sydney,E10,143.92,14.39,158.31
09/06/2026,Sydney,P95,156.80,15.68,172.48
09/06/2026,Sydney,P98,164.59,16.46,181.05
09/06/2026,Sydney,DIS,165.99,16.60,182.59
09/06/2026,Sydney,PREDIS,167.99,16.80,184.79
09/06/2026,Brisbane,ULP,144.55,14.45,159.00
09/06/2026,Brisbane,E10,144.57,14.46,159.03
09/06/2026,Brisbane,P95,150.58,15.06,165.64
09/06/2026,Brisbane,P98,163.50,16.35,179.85
09/06/2026,Brisbane,DIS,163.42,16.34,179.76
09/06/2026,Brisbane,PREDIS,165.42,16.54,181.96
09/06/2026,Brisbane,B5,167.07,16.71,183.77
09/06/2026,Gladstone,ULP,152.21,15.22,167.44
09/06/2026,Gladstone,E10,151.69,15.17,166.86
09/06/2026,Gladstone,P95,152.07,15.21,167.28
09/06/2026,Gladstone,P98,,,
09/06/2026,Gladstone,DIS,166.35,16.63,182.98
09/06/2026,Gladstone,PREDIS,168.35,16.83,185.18
09/06/2026,Mackay,ULP,152.29,15.23,167.52
09/06/2026,Mackay,E10,154.25,15.42,169.67
09/06/2026,Mackay,P95,152.84,15.28,168.12
09/06/2026,Mackay,P98,155.69,15.57,171.26
09/06/2026,Mackay,DIS,167.04,16.70,183.75
09/06/2026,Mackay,PREDIS,169.04,16.90,185.95
09/06/2026,Townsville,ULP,152.24,15.22,167.46
09/06/2026,Townsville,E10,153.24,15.32,168.56
09/06/2026,Townsville,P95,161.17,16.12,177.29
09/06/2026,Townsville,P98,178.41,17.84,196.25
09/06/2026,Townsville,DIS,169.26,16.93,186.19
09/06/2026,Townsville,PREDIS,171.26,17.13,188.39
09/06/2026,Cairns,ULP,150.99,15.10,166.09
09/06/2026,Cairns,E10,152.20,15.22,167.42
09/06/2026,Cairns,P95,157.84,15.78,173.62
09/06/2026,Cairns,P98,,,
09/06/2026,Cairns,DIS,167.28,16.73,184.00
09/06/2026,Cairns,PREDIS,169.28,16.93,186.20
09/06/2026,Port Alma,DIS,166.35,16.63,182.98
09/06/2026,Adelaide,ULP,142.99,14.30,157.29
09/06/2026,Adelaide,E10,141.41,14.14,155.55
09/06/2026,Adelaide,P95,149.80,14.98,164.78
09/06/2026,Adelaide,P98,163.21,16.32,179.53
09/06/2026,Adelaide,DIS,162.29,16.23,178.52
09/06/2026,Adelaide,PREDIS,164.29,16.43,180.72
09/06/2026,Perth,ULP,145.41,14.54,159.95
09/06/2026,Perth,E10,,,
09/06/2026,Perth,P95,153.85,15.38,169.23
09/06/2026,Perth,P98,167.64,16.76,184.40
09/06/2026,Perth,DIS,163.32,16.33,179.65
09/06/2026,Perth,PREDIS,165.32,16.53,181.85
09/06/2026,Darwin,ULP,149.54,14.95,164.50
09/06/2026,Darwin,E10,,,
09/06/2026,Darwin,P95,156.96,15.70,172.65
09/06/2026,Darwin,P98,,,
09/06/2026,Darwin,DIS,165.99,16.60,182.58
09/06/2026,Darwin,PREDIS,167.99,16.80,184.78
09/06/2026,Bell Bay,ULP,148.10,14.81,162.91
09/06/2026,Bell Bay,E10,148.30,14.83,163.13
09/06/2026,Bell Bay,P95,156.50,15.65,172.16
09/06/2026,Bell Bay,P98,159.72,15.97,175.69
09/06/2026,Bell Bay,DIS,170.28,17.03,187.30
09/06/2026,Bell Bay,PREDIS,172.28,17.23,189.50
09/06/2026,Broome,ULP,175.92,17.59,193.51
09/06/2026,Broome,E10,,,
09/06/2026,Broome,P95,183.46,18.35,201.81
09/06/2026,Broome,P98,,,
09/06/2026,Broome,DIS,173.53,17.35,190.88
10/06/2026,Hastings,ULP,144.37,14.44,158.81
10/06/2026,Hastings,E10,144.36,14.44,158.79
10/06/2026,Hastings,P95,156.08,15.61,171.69
10/06/2026,Hastings,P98,163.00,16.30,179.30
10/06/2026,Hastings,DIS,166.15,16.61,182.76
10/06/2026,Hastings,PREDIS,168.15,16.81,184.96
10/06/2026,Yarraville,ULP,146.43,14.64,161.08
10/06/2026,Yarraville,E10,145.86,14.59,160.45
10/06/2026,Yarraville,P95,156.87,15.69,172.56
10/06/2026,Yarraville,P98,163.42,16.34,179.76
